0.0,0.0,0.0,-10.0,0.0
4.93,0.0,0.0,-10.0,0.0
5.06,0.0,0.0,-10.0,0.0
5.11,0.0,0.0,-10.0,0.0
5.17,0.0,0.0,-10.0,0.0
5.22,0.0,0.0,-10.0,0.0
5.32,0.0,0.0,-10.0,0.0
5.36,0.0,0.0,-10.0,0.0
5.42,0.0,0.0,-10.0,0.0
5.47,0.0,0.0,-10.0,0.0
5.51,0.0,0.0,-10.0,0.0
5.57,0.0,0.0,-10.0,0.0
5.62,0.0,0.0,-10.0,0.0
5.67,0.0,0.0,-10.0,0.0
5.73,0.0,0.0,-10.0,0.0
5.77,0.0,0.0,-10.0,0.0
5.83,0.0,0.0,-10.0,0.0
5.9,0.0,0.0,-10.0,0.0
5.98,0.0,0.0,-10.0,0.0
6.03,0.0,0.0,-10.0,0.0
6.08,0.0,0.0,-10.0,0.0
6.13,0.0,0.0,-10.0,0.0
6.21,0.0,0.0,-10.0,0.0
6.28,0.0,0.0,-10.0,0.0
8.88,0.0,0.0,-10.0,0.0
8.95,0.0,0.0,-10.0,0.0
9.01,0.0,0.0,-10.0,0.0
9.09,0.0,0.0,-10.0,0.0
9.18,0.0,0.0,-10.0,0.0
9.24,0.0,0.0,-10.0,0.0
9.29,0.0,0.0,-10.0,0.0
9.34,0.0,0.0,-10.0,0.0
9.4,0.0,0.0,-10.0,0.0
9.46,0.0,0.0,-10.0,0.0
9.55,0.0,0.0,-10.0,0.0
9.59,0.0,0.0,-10.0,0.0
9.65,0.0,0.0,-10.0,0.0
9.72,0.0,0.0,-10.0,0.0
9.81,0.0,0.0,-10.0,0.0
9.85,0.0,0.0,-10.0,0.0
9.9,0.0,0.0,-10.0,0.0
9.96,0.0,0.0,-10.0,0.0
10.01,0.0,0.0,-10.0,0.0
10.06,0.0,0.0,-10.0,0.0
10.1,0.0,0.0,-10.0,0.0
10.16,0.0,0.0,-10.0,0.0
10.21,0.0,0.0,-10.0,0.0
10.26,0.0,0.0,-10.0,0.0
10.31,0.0,0.0,-10.0,0.0
10.36,0.0,0.0,-10.0,0.0
10.43,0.0,0.0,-10.0,0.0
10.52,0.0,0.0,-10.0,0.0
10.56,0.0,0.0,-10.0,0.0
10.63,0.0,0.0,-10.0,0.0
10.67,0.0,0.0,-10.0,0.0
10.72,0.0,0.0,-10.0,0.0
10.78,0.0,0.0,-10.0,0.0
10.84,0.0,0.0,-10.0,0.0
10.93,0.0,0.0,-10.0,0.0
10.97,0.0,0.0,-10.0,0.0
11.03,0.0,0.0,-10.0,0.0
11.09,0.0,0.0,-10.0,0.0
11.18,0.0,0.0,-10.0,0.0
11.24,0.0,0.0,-10.0,0.0
11.29,0.0,0.0,-10.0,0.0
11.33,0.0,0.0,-10.0,0.0
11.41,0.0,0.0,-10.0,0.0
11.49,0.0,0.0,-10.0,0.0
11.55,0.0,0.0,-10.0,0.0
11.6,0.0,0.0,-10.0,0.0
11.64,0.0,0.0,-10.0,0.0
11.69,0.0,0.0,-10.0,0.0
11.74,0.0,0.0,-10.0,0.0
11.79,0.0,0.0,-10.0,0.0
11.85,0.0,0.0,-10.0,0.0
11.9,0.0,0.0,-10.0,0.0
11.95,0.0,0.0,-10.0,0.0
12.0,0.0,0.0,-10.0,0.0
12.06,0.0,0.0,-10.0,0.0
12.11,0.0,0.0,-10.0,0.0
12.15,0.0,0.0,-10.0,0.0
12.21,0.0,0.0,-10.0,0.0
12.26,0.0,0.0,-10.0,0.0
12.31,0.0,0.0,-10.0,0.0
12.37,0.0,0.0,-10.0,0.0
12.47,0.0,0.0,-10.0,0.0
12.5,0.0,0.0,-10.0,0.0
12.56,0.0,0.0,-10.0,0.0
12.61,0.0,0.0,-10.0,0.0
12.66,0.0,0.0,-10.0,0.0
12.71,0.0,0.0,-10.0,0.0
12.76,0.0,0.0,-10.0,0.0
12.83,0.0,0.0,-10.0,0.0
12.92,0.0,0.0,-10.0,0.0
12.98,0.0,0.0,-10.0,0.0
13.03,0.0,0.0,-10.0,0.0
13.07,0.0,0.0,-10.0,0.0
13.13,0.0,0.0,-10.0,0.0
13.22,0.0,0.0,-10.0,0.0
13.27,0.0,0.0,-10.0,0.0
13.32,0.0,0.0,-10.0,0.0
13.38,0.0,0.0,-10.0,0.0
13.44,0.0,0.0,-10.0,0.0
13.53,0.0,0.0,-10.0,0.0
13.58,0.0,0.0,-10.0,0.0
13.63,0.0,0.0,-10.0,0.0
13.68,0.0,0.0,-10.0,0.0
13.73,0.0,0.0,-10.0,0.0
13.8,0.0,0.0,-10.0,0.0
13.84,0.0,0.0,-10.0,0.0
13.88,0.0,0.0,-10.0,0.0
13.93,0.0,0.0,-10.0,0.0
13.99,0.0,0.0,-10.0,0.0
14.05,0.0,0.0,-10.0,0.0
14.09,0.0,0.0,-10.0,0.0
14.15,0.0,0.0,-10.0,0.0
14.19,0.0,0.0,-10.0,0.0
14.25,0.0,0.0,-10.0,0.0
14.31,0.0,0.0,-10.0,0.0
14.4,0.0,0.0,-10.0,0.0
14.45,0.0,0.0,-10.0,0.0
14.5,0.0,0.0,-10.0,0.0
14.55,0.0,0.0,-10.0,0.0
14.61,0.0,0.0,-10.0,0.0
14.65,0.0,0.0,-10.0,0.0
14.7,0.0,0.0,-10.0,0.0
14.76,0.0,0.0,-10.0,0.0
14.81,0.0,0.0,-10.0,0.0
14.86,0.0,0.0,-10.0,0.0
14.91,0.0,0.0,-10.0,0.0
14.96,0.0,0.0,-10.0,0.0
15.01,0.0,0.0,-10.0,0.0
15.06,0.0,0.0,-10.0,0.0
15.11,0.0,0.0,-10.0,0.0
15.16,0.0,0.0,-10.0,0.0
15.23,0.0,0.0,-10.0,0.0
15.31,0.0,0.0,-10.0,0.0
15.36,0.0,0.0,-10.0,0.0
15.42,0.0,0.0,-10.0,0.0
15.47,0.0,0.0,-10.0,0.0
